Record_ID,Date,Crop_Name,Variety,Market_Name,District,Quantity_Arrived_kg,Demand_Level,Supply_Level,Weather,Festival_Season,Transportation_Cost,Distance_to_Market_km,Crop_Quality,Storage_Days,Buyer_Type,Farmer_Experience_Years,Market_Competition,Fuel_Price_per_Litre,Profit
R07917,02-02-2025,Brinjal,Premium,Tiruppur Market,Dindigul,1692,Medium,Medium,Sunny,Yes,2723,122,Grade C,12,Supermarket,26,High,116,80257
R07918,13-01-2025,Cucumber,Local,Dindigul Market,Trichy,4192,High,Medium,Rainy,Yes,1010,60,Grade B,13,Exporter,9,Medium,111,121013
R07919,12-01-2025,Ladies Finger,Local,Madurai Market,Madurai,975,Medium,Low,Cloudy,Yes,1713,59,Grade B,14,Exporter,17,Medium,113,105105
R07920,29-03-2025,Pumpkin,Premium,Namakkal Market,Salem,1472,High,Medium,Rainy,No,4986,91,Grade C,9,Wholesaler,16,High,113,80127
R07921,29-06-2025,Carrot,Hybrid,Chennai Market,Tiruppur,4128,High,High,Cloudy,No,2126,6,Grade A,10,Wholesaler,25,High,101,110436
R07922,20-09-2025,Cabbage,Local,Salem Market,Dindigul,3946,Medium,Low,Cloudy,Yes,553,57,Grade B,10,Exporter,21,Medium,96,116107
R07923,05-10-2026,Brinjal,Local,Salem Market,Erode,1679,Low,High,Rainy,Yes,2330,226,Grade A,6,Exporter,12,Low,108,82158
R07924,10-03-2025,Radish,Hybrid,Tiruppur Market,Namakkal,723,Medium,Medium,Cloudy,No,3024,166,Grade A,8,Exporter,39,Low,110,98052
R07925,31-05-2025,Chilli,Premium,Karur Market,Salem,4567,Low,Low,Cloudy,Yes,2063,177,Grade B,10,Wholesaler,33,Low,106,126567
R07926,16-09-2025,Beans,Hybrid,Trichy Market,Coimbatore,826,Medium,Low,Cloudy,Yes,3903,9,Grade C,5,Exporter,16,High,92,83939
R07927,11-12-2026,Onion,Local,Namakkal Market,Trichy,4797,Medium,High,Cloudy,No,1478,205,Grade B,7,Wholesaler,18,Medium,112,96497
R07928,30-09-2026,Ladies Finger,Hybrid,Dindigul Market,Tiruppur,4026,Medium,High,Rainy,No,1111,178,Grade B,2,Supermarket,4,Low,115,80702
R07929,29-04-2025,Pumpkin,Hybrid,Salem Market,Erode,4846,Medium,Low,Cloudy,No,3366,123,Grade C,3,Retailer,25,High,107,107563
R07930,14-04-2025,Cabbage,Local,Karur Market,Dindigul,1240,High,Low,Cloudy,Yes,3822,15,Grade C,3,Exporter,4,Medium,112,85518
R07931,18-10-2026,Brinjal,Hybrid,Namakkal Market,Trichy,3551,Low,Low,Rainy,Yes,4549,165,Grade A,2,Retailer,9,Medium,109,103561
R07932,23-06-2025,Pumpkin,Hybrid,Tiruppur Market,Dindigul,4719,Low,High,Cloudy,Yes,2176,150,Grade C,4,Retailer,1,Low,106,75626
R07933,16-11-2025,Brinjal,Local,Erode Market,Madurai,1168,Low,Medium,Cloudy,Yes,1837,197,Grade C,5,Supermarket,15,High,97,46831
R07934,11-02-2026,Carrot,Hybrid,Trichy Market,Namakkal,3674,High,Low,Cloudy,Yes,3473,17,Grade B,4,Supermarket,25,Low,95,133229
R07935,24-01-2025,Brinjal,Hybrid,Erode Market,Namakkal,3561,High,Medium,Sunny,Yes,2008,197,Grade C,9,Supermarket,22,Medium,91,115106
R07936,13-06-2025,Cucumber,Local,Namakkal Market,Salem,1658,High,Medium,Sunny,Yes,803,173,Grade C,0,Retailer,39,Medium,94,87905
R07937,24-07-2026,Ladies Finger,Hybrid,Karur Market,Salem,3631,Low,High,Sunny,No,1471,40,Grade C,5,Retailer,18,High,109,59893
R07938,26-04-2026,Beans,Hybrid,Madurai Market,Karur,529,Low,Low,Cloudy,No,3624,100,Grade C,8,Retailer,4,Medium,109,60730
R07939,17-05-2025,Potato,Hybrid,Tiruppur Market,Trichy,822,High,High,Rainy,Yes,1083,150,Grade A,14,Retailer,15,Medium,118,80251
R07940,26-11-2026,Onion,Hybrid,Coimbatore Market,Dindigul,4019,High,Low,Rainy,Yes,3228,35,Grade A,9,Exporter,1,Medium,106,122712
R07941,29-07-2025,Cauliflower,Premium,Erode Market,Karur,2690,High,Medium,Rainy,No,4303,199,Grade A,3,Supermarket,7,Low,105,97110
R07942,14-11-2025,Ladies Finger,Local,Chennai Market,Namakkal,1093,Medium,High,Sunny,Yes,2942,250,Grade C,1,Supermarket,18,Medium,114,57994
R07943,19-12-2026,Cauliflower,Hybrid,Namakkal Market,Madurai,2659,High,Low,Rainy,No,4239,8,Grade A,2,Wholesaler,31,Low,105,122641
R07944,06-04-2025,Tomato,Hybrid,Namakkal Market,Dindigul,2928,Low,Medium,Rainy,No,1209,213,Grade A,11,Retailer,6,Low,91,86825
R07945,13-04-2026,Ladies Finger,Local,Trichy Market,Chennai,3272,Medium,Medium,Cloudy,No,3162,201,Grade A,3,Retailer,24,High,101,93867
R07946,01-12-2026,Beans,Hybrid,Namakkal Market,Salem,910,Low,Low,Sunny,No,1401,9,Grade C,13,Supermarket,1,High,107,70065
R07947,28-04-2026,Drumstick,Local,Salem Market,Karur,4208,High,High,Cloudy,No,2322,15,Grade B,8,Wholesaler,8,Medium,116,102561
R07948,03-01-2025,Cauliflower,Premium,Dindigul Market,Trichy,3476,Medium,High,Rainy,Yes,4172,131,Grade A,3,Exporter,16,Low,103,120628
R07949,20-05-2025,Cucumber,Hybrid,Trichy Market,Madurai,1316,High,Low,Rainy,Yes,333,22,Grade C,8,Supermarket,14,Medium,116,95961
R07950,29-09-2025,Cabbage,Premium,Erode Market,Salem,2724,Medium,Low,Cloudy,No,2259,172,Grade B,3,Wholesaler,19,Medium,107,97372
R07951,28-12-2025,Carrot,Local,Salem Market,Coimbatore,4826,High,Low,Cloudy,No,2303,159,Grade B,12,Retailer,6,Low,90,100925
R07952,07-11-2025,Beetroot,Hybrid,Trichy Market,Namakkal,1243,High,Low,Sunny,Yes,4163,157,Grade B,10,Retailer,17,High,106,89165
R07953,13-04-2026,Carrot,Local,Salem Market,Dindigul,1109,High,Medium,Cloudy,Yes,677,11,Grade C,1,Supermarket,39,Low,104,112795
R07954,07-10-2026,Drumstick,Hybrid,Tiruppur Market,Namakkal,288,Medium,Low,Cloudy,No,4107,225,Grade A,11,Exporter,33,Low,102,97434
R07955,09-02-2026,Brinjal,Premium,Coimbatore Market,Coimbatore,1385,High,Low,Rainy,No,2507,49,Grade A,13,Supermarket,24,Medium,102,111763
R07956,08-06-2025,Cucumber,Hybrid,Trichy Market,Salem,1417,Medium,Medium,Rainy,Yes,3543,61,Grade A,9,Supermarket,6,Medium,116,79517
R07957,23-04-2026,Cucumber,Premium,Salem Market,Karur,2488,High,Medium,Cloudy,Yes,3163,169,Grade A,10,Exporter,7,Low,115,133669
R07958,28-08-2025,Cauliflower,Premium,Erode Market,Tiruppur,1151,High,High,Rainy,No,3018,14,Grade C,13,Supermarket,3,Medium,95,74215
R07959,27-08-2026,Chilli,Hybrid,Dindigul Market,Salem,1814,High,Low,Rainy,No,3252,195,Grade C,0,Wholesaler,38,High,116,80487
R07960,25-04-2025,Tomato,Hybrid,Dindigul Market,Namakkal,2270,Low,Medium,Cloudy,No,3985,130,Grade A,2,Supermarket,40,Medium,107,94089
R07961,25-07-2025,Potato,Hybrid,Coimbatore Market,Karur,1289,Low,High,Sunny,Yes,1170,87,Grade A,11,Retailer,37,Medium,105,73817
R07962,10-11-2025,Radish,Local,Karur Market,Karur,1080,Low,High,Sunny,No,2235,153,Grade A,5,Retailer,6,Low,120,46454
R07963,28-10-2026,Beans,Hybrid,Tiruppur Market,Coimbatore,1300,Low,Medium,Sunny,Yes,3021,121,Grade B,8,Supermarket,5,Low,119,84758
R07964,22-08-2025,Brinjal,Local,Tiruppur Market,Coimbatore,3218,Low,Medium,Cloudy,Yes,1892,22,Grade A,2,Supermarket,13,Medium,103,108764
R07965,08-08-2025,Cucumber,Local,Chennai Market,Tiruppur,1938,Low,Medium,Rainy,Yes,2908,192,Grade C,5,Exporter,28,Medium,101,84076
R07966,07-01-2025,Carrot,Local,Chennai Market,Erode,195,Low,Low,Sunny,No,3578,118,Grade A,1,Retailer,2,Medium,96,70927
R07967,25-05-2025,Beans,Local,Madurai Market,Trichy,1139,High,High,Sunny,Yes,280,163,Grade B,2,Wholesaler,19,Medium,115,79945
R07968,18-09-2025,Onion,Premium,Salem Market,Namakkal,2860,High,Medium,Sunny,No,3264,165,Grade B,5,Exporter,38,High,108,130495
R07969,28-05-2026,Brinjal,Hybrid,Coimbatore Market,Karur,1856,Medium,Low,Rainy,No,3675,163,Grade C,11,Exporter,2,High,118,68678
R07970,04-07-2025,Brinjal,Hybrid,Trichy Market,Coimbatore,975,Low,Low,Cloudy,Yes,1566,5,Grade A,3,Supermarket,33,Medium,114,101646
R07971,04-09-2025,Cauliflower,Hybrid,Trichy Market,Trichy,1822,Medium,High,Sunny,No,3141,65,Grade C,14,Exporter,19,Low,94,73236
R07972,17-11-2026,Carrot,Hybrid,Erode Market,Namakkal,2217,Low,High,Cloudy,Yes,1163,199,Grade B,2,Retailer,20,Low,96,62766
R07973,28-12-2026,Ladies Finger,Local,Erode Market,Trichy,1872,Medium,Low,Rainy,Yes,4389,145,Grade B,6,Supermarket,10,Medium,96,91077
R07974,04-02-2025,Onion,Hybrid,Namakkal Market,Namakkal,4857,Medium,Low,Rainy,Yes,2857,168,Grade C,13,Retailer,15,High,104,102215
R07975,10-03-2025,Carrot,Premium,Dindigul Market,Coimbatore,3961,Medium,High,Sunny,No,1011,39,Grade C,6,Exporter,8,High,92,90690
R07976,27-04-2025,Drumstick,Local,Tiruppur Market,Dindigul,4031,High,Low,Rainy,Yes,3421,193,Grade A,1,Retailer,24,Medium,118,126738
R07977,18-05-2025,Cabbage,Hybrid,Trichy Market,Dindigul,4567,High,Medium,Cloudy,No,2656,198,Grade C,11,Supermarket,17,Low,116,107586
R07978,18-03-2025,Carrot,Local,Namakkal Market,Coimbatore,3095,High,High,Rainy,No,2008,103,Grade B,9,Supermarket,32,Medium,102,101932
R07979,09-06-2025,Carrot,Local,Chennai Market,Coimbatore,1639,Low,Medium,Sunny,Yes,672,196,Grade A,2,Retailer,11,Medium,96,73640
R07980,01-07-2025,Cabbage,Premium,Erode Market,Madurai,3494,Low,High,Sunny,Yes,4046,197,Grade B,13,Wholesaler,16,Low,91,90484
R07981,04-10-2026,Beans,Premium,Erode Market,Trichy,3332,High,Low,Rainy,Yes,4912,7,Grade A,11,Supermarket,19,High,107,120955
R07982,09-08-2025,Tomato,Hybrid,Salem Market,Erode,3877,Low,High,Rainy,Yes,1614,64,Grade A,13,Supermarket,5,Medium,116,84031
R07983,15-04-2026,Ladies Finger,Local,Trichy Market,Erode,804,Medium,Low,Rainy,Yes,4476,204,Grade C,9,Exporter,33,Low,105,94868
R07984,22-09-2025,Beetroot,Hybrid,Dindigul Market,Erode,2270,Medium,Low,Cloudy,Yes,706,175,Grade A,3,Wholesaler,17,High,92,96597
R07985,11-09-2025,Cabbage,Premium,Erode Market,Karur,4445,High,High,Sunny,Yes,3955,102,Grade B,15,Retailer,30,High,115,120207
R07986,14-12-2026,Pumpkin,Hybrid,Trichy Market,Coimbatore,2873,High,High,Sunny,No,4405,170,Grade B,6,Supermarket,21,Medium,95,97997
R07987,15-05-2025,Pumpkin,Local,Salem Market,Namakkal,2621,Low,Medium,Sunny,Yes,2529,41,Grade C,5,Wholesaler,9,Low,103,75687
R07988,27-08-2026,Tomato,Hybrid,Karur Market,Tiruppur,140,Low,High,Rainy,No,560,220,Grade C,0,Wholesaler,1,Low,107,43695
R07989,19-02-2026,Cucumber,Premium,Salem Market,Coimbatore,1421,High,High,Cloudy,Yes,4587,213,Grade B,8,Wholesaler,34,Low,92,95330
R07990,26-07-2026,Chilli,Hybrid,Salem Market,Tiruppur,4966,Low,Medium,Cloudy,No,1483,106,Grade B,9,Retailer,34,High,107,100217
R07991,13-07-2025,Cauliflower,Premium,Chennai Market,Tiruppur,1915,Low,Medium,Rainy,Yes,2467,81,Grade A,2,Supermarket,28,Medium,109,90052
R07992,03-09-2025,Tomato,Premium,Coimbatore Market,Chennai,1544,High,High,Sunny,Yes,4493,79,Grade C,8,Wholesaler,34,High,119,80719
R07993,16-11-2026,Cauliflower,Local,Madurai Market,Trichy,4477,Low,Medium,Sunny,No,4218,114,Grade B,11,Retailer,29,High,103,81149
R07994,01-10-2025,Tomato,Premium,Namakkal Market,Namakkal,3714,Medium,Medium,Cloudy,No,1213,179,Grade C,9,Wholesaler,9,Medium,111,80331
R07995,16-06-2025,Brinjal,Hybrid,Dindigul Market,Erode,741,High,High,Sunny,No,1571,212,Grade A,0,Retailer,16,Medium,116,86243
R07996,01-01-2026,Drumstick,Premium,Trichy Market,Tiruppur,3867,High,Medium,Cloudy,Yes,3156,177,Grade B,1,Wholesaler,32,Low,114,126690
R07997,15-12-2025,Onion,Hybrid,Erode Market,Namakkal,728,Medium,High,Rainy,Yes,2155,40,Grade B,1,Exporter,39,Low,105,91563
R07998,04-03-2025,Pumpkin,Local,Salem Market,Trichy,1471,High,Medium,Cloudy,No,3832,211,Grade C,10,Retailer,26,Low,93,59353
R07999,25-11-2026,Cabbage,Premium,Tiruppur Market,Salem,4414,Medium,High,Sunny,Yes,2198,60,Grade A,2,Exporter,19,High,98,121792
R08000,22-03-2026,Beans,Premium,Namakkal Market,Tiruppur,4716,High,Low,Rainy,Yes,2253,15,Grade B,10,Supermarket,11,Low,119,137804
R08001,03-06-2025,Cucumber,Local,Salem Market,Karur,2679,Low,Low,Sunny,Yes,1833,221,Grade C,5,Supermarket,20,High,119,66502
R08002,12-06-2025,Cabbage,Hybrid,Tiruppur Market,Tiruppur,1316,High,High,Rainy,No,4435,146,Grade A,3,Exporter,27,High,95,74747
R08003,27-06-2025,Brinjal,Hybrid,Karur Market,Tiruppur,141,Medium,High,Rainy,No,4215,121,Grade C,8,Retailer,35,High,99,43205
R08004,26-08-2025,Cabbage,Local,Erode Market,Coimbatore,4988,Low,High,Cloudy,No,3525,201,Grade B,4,Wholesaler,31,High,91,83675
R08005,23-08-2026,Pumpkin,Local,Karur Market,Tiruppur,3591,Low,High,Sunny,No,2429,241,Grade A,15,Supermarket,29,Medium,113,82125
R08006,09-07-2025,Beans,Premium,Tiruppur Market,Erode,1029,Low,High,Cloudy,Yes,1342,50,Grade A,0,Exporter,19,Low,108,90170
R08007,23-05-2025,Beetroot,Hybrid,Namakkal Market,Namakkal,4641,High,High,Sunny,No,3610,166,Grade B,15,Retailer,29,Medium,118,97479
R08008,12-02-2025,Beetroot,Hybrid,Karur Market,Erode,4151,Medium,Low,Cloudy,Yes,4588,88,Grade C,10,Wholesaler,20,Medium,117,99334
R08009,26-06-2025,Cucumber,Hybrid,Erode Market,Trichy,918,High,Low,Cloudy,No,504,233,Grade B,2,Wholesaler,27,Low,116,85563
R08010,14-07-2026,Cabbage,Hybrid,Salem Market,Coimbatore,862,High,Medium,Sunny,Yes,2632,167,Grade B,3,Exporter,31,Low,117,113695
R08011,27-01-2026,Radish,Local,Tiruppur Market,Chennai,3173,Low,Medium,Sunny,No,626,50,Grade A,4,Wholesaler,5,Medium,95,91268
R08012,06-06-2025,Carrot,Hybrid,Trichy Market,Karur,423,High,High,Sunny,No,3502,14,Grade C,3,Supermarket,17,Medium,106,81427
R08013,01-01-2026,Carrot,Premium,Coimbatore Market,Chennai,3853,High,Medium,Sunny,Yes,2115,63,Grade A,7,Supermarket,36,Medium,93,143081
R08014,08-01-2025,Ladies Finger,Local,Tiruppur Market,Erode,4498,Medium,High,Sunny,Yes,1196,236,Grade C,11,Exporter,22,Medium,101,102113
R08015,08-08-2025,Cucumber,Hybrid,Salem Market,Tiruppur,1369,High,Medium,Cloudy,Yes,1788,194,Grade C,9,Exporter,10,High,107,81016
R08016,16-12-2026,Potato,Hybrid,Trichy Market,Tiruppur,3172,High,Low,Sunny,Yes,1015,238,Grade A,6,Exporter,37,High,97,148782
R08017,05-05-2025,Brinjal,Premium,Salem Market,Namakkal,3942,Low,High,Cloudy,Yes,249,224,Grade B,7,Supermarket,12,Low,96,109069
R08018,04-07-2025,Radish,Premium,Dindigul Market,Namakkal,1190,Medium,High,Cloudy,Yes,2546,222,Grade B,2,Supermarket,22,High,97,87204
R08019,18-04-2025,Tomato,Local,Salem Market,Salem,4457,Low,High,Rainy,No,402,106,Grade B,3,Retailer,16,Low,106,77710
R08020,04-07-2025,Drumstick,Premium,Salem Market,Trichy,2349,High,Low,Rainy,No,2731,196,Grade A,9,Retailer,37,High,98,110951
R08021,27-01-2026,Cucumber,Local,Tiruppur Market,Madurai,4000,High,Medium,Cloudy,Yes,3532,171,Grade A,5,Retailer,16,Medium,94,116620
R08022,06-10-2026,Onion,Local,Namakkal Market,Karur,3465,Medium,High,Sunny,No,2441,125,Grade C,14,Wholesaler,36,High,104,79732
R08023,25-11-2026,Radish,Premium,Chennai Market,Salem,1254,High,Medium,Sunny,No,1807,248,Grade C,14,Wholesaler,15,Low,113,89676
R08024,08-05-2025,Carrot,Hybrid,Tiruppur Market,Karur,4561,Medium,High,Sunny,Yes,1575,96,Grade A,9,Wholesaler,13,Medium,116,114073
R08025,14-11-2025,Drumstick,Hybrid,Tiruppur Market,Coimbatore,734,Low,Low,Rainy,Yes,2236,88,Grade A,5,Retailer,14,Medium,93,77985
R08026,20-05-2025,Brinjal,Premium,Chennai Market,Dindigul,527,Low,Medium,Rainy,Yes,3543,120,Grade B,15,Retailer,35,High,103,56773
R08027,07-08-2026,Cucumber,Premium,Trichy Market,Salem,372,Medium,High,Rainy,Yes,1335,169,Grade C,4,Exporter,6,Low,100,71038
R08028,28-08-2025,Tomato,Local,Erode Market,Tiruppur,2844,Low,High,Sunny,Yes,851,201,Grade A,2,Exporter,38,Low,96,116524
R08029,31-10-2026,Chilli,Premium,Chennai Market,Madurai,1630,Low,High,Rainy,No,3190,132,Grade C,9,Exporter,4,Medium,104,56528
R08030,05-01-2025,Cabbage,Local,Coimbatore Market,Tiruppur,4616,Medium,High,Sunny,No,2001,132,Grade B,4,Retailer,38,Low,103,96365
R08031,22-09-2025,Onion,Local,Tiruppur Market,Namakkal,4731,High,Medium,Cloudy,No,676,226,Grade B,6,Retailer,40,Medium,91,124659
R08032,24-09-2026,Cauliflower,Hybrid,Dindigul Market,Trichy,3085,High,Low,Cloudy,Yes,2499,169,Grade A,9,Wholesaler,7,High,90,102982
R08033,02-07-2025,Onion,Premium,Madurai Market,Coimbatore,4874,Low,Medium,Cloudy,No,3359,186,Grade A,3,Exporter,18,Medium,97,125703
R08034,24-07-2026,Pumpkin,Hybrid,Coimbatore Market,Namakkal,1787,Low,Low,Sunny,No,2097,233,Grade C,11,Retailer,7,High,109,57332
R08035,03-08-2026,Cucumber,Hybrid,Erode Market,Karur,2588,High,Low,Sunny,Yes,4283,155,Grade A,1,Exporter,35,Low,91,143460
R08036,21-02-2025,Cauliflower,Hybrid,Chennai Market,Madurai,1901,Medium,Medium,Rainy,No,1399,45,Grade B,6,Wholesaler,40,High,120,81421
R08037,24-07-2026,Ladies Finger,Local,Trichy Market,Coimbatore,4772,Low,Low,Sunny,No,327,163,Grade A,9,Supermarket,14,Low,119,114249
R08038,27-09-2026,Ladies Finger,Hybrid,Chennai Market,Trichy,1674,Low,High,Cloudy,No,2113,184,Grade A,10,Exporter,32,Medium,109,73881
R08039,19-07-2026,Cabbage,Local,Coimbatore Market,Coimbatore,3873,Low,Medium,Rainy,Yes,404,125,Grade B,1,Retailer,11,Low,103,77822
R08040,29-01-2026,Cucumber,Hybrid,Trichy Market,Dindigul,1364,Medium,Medium,Rainy,Yes,577,250,Grade B,7,Exporter,27,Low,120,101420
R08041,24-05-2026,Onion,Premium,Namakkal Market,Karur,4775,Medium,Medium,Cloudy,Yes,4913,229,Grade C,0,Supermarket,14,Medium,112,102591
R08042,30-03-2026,Chilli,Premium,Salem Market,Coimbatore,3345,Low,Medium,Cloudy,No,4884,140,Grade B,13,Wholesaler,26,Medium,120,92570
R08043,14-02-2025,Beans,Local,Trichy Market,Erode,1652,High,Low,Cloudy,No,3013,56,Grade B,13,Retailer,31,Medium,100,101911
R08044,24-11-2025,Beetroot,Hybrid,Salem Market,Salem,1552,Low,Medium,Cloudy,Yes,3840,126,Grade C,14,Supermarket,34,High,105,77565
R08045,07-01-2025,Cauliflower,Hybrid,Trichy Market,Dindigul,698,High,High,Sunny,Yes,640,206,Grade C,4,Wholesaler,32,High,112,60571
R08046,25-11-2025,Pumpkin,Hybrid,Karur Market,Namakkal,3315,High,Medium,Cloudy,Yes,1132,119,Grade A,2,Wholesaler,5,High,106,104679
R08047,28-07-2025,Ladies Finger,Hybrid,Salem Market,Erode,3652,Medium,High,Cloudy,No,4326,189,Grade C,6,Wholesaler,29,Medium,104,81548
R08048,09-02-2026,Pumpkin,Local,Erode Market,Karur,1509,High,Low,Rainy,Yes,2945,162,Grade B,2,Supermarket,15,High,113,87716
R08049,22-06-2025,Cabbage,Hybrid,Madurai Market,Trichy,3446,Low,High,Cloudy,No,471,18,Grade B,8,Retailer,12,Medium,94,63774
R08050,18-01-2025,Brinjal,Hybrid,Namakkal Market,Dindigul,2377,Medium,High,Cloudy,Yes,3362,245,Grade A,12,Retailer,29,Low,120,100501
R08051,27-08-2026,Cauliflower,Hybrid,Erode Market,Namakkal,4575,Medium,Medium,Rainy,No,1904,163,Grade C,9,Supermarket,20,Medium,105,94591
R08052,22-05-2025,Brinjal,Local,Madurai Market,Chennai,2332,Medium,High,Cloudy,No,1268,64,Grade C,0,Wholesaler,36,Medium,108,72507
R08053,02-06-2026,Cabbage,Local,Tiruppur Market,Namakkal,2103,Medium,High,Rainy,Yes,2578,39,Grade C,15,Retailer,16,Medium,115,60247
R08054,03-02-2025,Carrot,Local,Chennai Market,Dindigul,4185,High,High,Rainy,Yes,4414,70,Grade A,15,Supermarket,24,Medium,93,100366
R08055,12-06-2026,Brinjal,Premium,Tiruppur Market,Salem,406,Low,High,Rainy,Yes,2922,149,Grade C,7,Supermarket,28,High,116,39461
R08056,02-02-2026,Brinjal,Premium,Karur Market,Chennai,817,High,Low,Rainy,Yes,577,178,Grade C,5,Exporter,12,High,102,83953
R08057,11-01-2025,Potato,Hybrid,Namakkal Market,Madurai,495,Medium,Medium,Cloudy,Yes,4822,159,Grade C,3,Exporter,6,High,111,70557
R08058,20-02-2025,Cabbage,Premium,Erode Market,Erode,1668,Low,Medium,Rainy,No,2387,62,Grade A,2,Retailer,17,Low,93,75256
R08059,07-06-2026,Radish,Premium,Erode Market,Salem,591,High,Low,Rainy,Yes,4589,167,Grade C,7,Exporter,23,High,119,92125
R08060,18-04-2026,Tomato,Local,Tiruppur Market,Madurai,2933,High,Low,Cloudy,Yes,3970,124,Grade B,1,Retailer,14,High,103,112473
R08061,03-08-2025,Pumpkin,Hybrid,Namakkal Market,Salem,2282,High,Medium,Cloudy,Yes,3800,61,Grade B,6,Exporter,8,High,98,92910
R08062,02-01-2025,Beans,Local,Chennai Market,Salem,2168,High,Low,Rainy,Yes,2326,27,Grade B,10,Retailer,22,Low,101,109149
R08063,23-08-2025,Carrot,Premium,Karur Market,Trichy,2509,Medium,Medium,Sunny,Yes,4796,166,Grade C,8,Retailer,31,High,116,95614
R08064,06-05-2026,Brinjal,Local,Erode Market,Karur,2358,Low,High,Rainy,No,4058,237,Grade A,5,Supermarket,34,Medium,104,59353
R08065,26-11-2025,Carrot,Local,Coimbatore Market,Dindigul,516,Low,Medium,Sunny,No,4678,27,Grade C,9,Exporter,8,High,107,44067
R08066,03-10-2026,Beetroot,Hybrid,Coimbatore Market,Namakkal,3727,Low,Medium,Rainy,Yes,1319,179,Grade B,1,Exporter,11,Medium,113,99849
R08067,29-11-2026,Carrot,Hybrid,Coimbatore Market,Tiruppur,4398,Medium,Medium,Sunny,No,2270,246,Grade B,8,Supermarket,24,Low,104,110431
R08068,16-07-2025,Onion,Local,Madurai Market,Salem,1250,High,High,Cloudy,Yes,1490,162,Grade C,15,Exporter,24,High,110,76507
R08069,07-09-2025,Cabbage,Hybrid,Namakkal Market,Trichy,4266,High,Medium,Rainy,No,454,202,Grade C,4,Retailer,32,Medium,103,97627
R08070,10-05-2025,Radish,Local,Namakkal Market,Erode,3060,High,Low,Rainy,Yes,1022,198,Grade A,15,Exporter,5,Low,105,116206
R08071,02-03-2025,Ladies Finger,Hybrid,Namakkal Market,Erode,2452,Medium,Low,Rainy,Yes,787,230,Grade A,14,Exporter,7,High,113,94665
R08072,14-05-2025,Tomato,Premium,Chennai Market,Coimbatore,626,Low,Low,Rainy,No,2617,198,Grade A,3,Supermarket,28,High,101,79118
R08073,20-02-2025,Beetroot,Premium,Namakkal Market,Coimbatore,3828,High,High,Cloudy,No,2724,176,Grade C,10,Supermarket,22,Low,120,105890
R08074,21-04-2025,Beans,Local,Namakkal Market,Chennai,4826,Low,Medium,Rainy,No,3347,193,Grade C,4,Exporter,29,Medium,120,86139
R08075,07-01-2026,Brinjal,Hybrid,Erode Market,Karur,1900,Low,Medium,Rainy,Yes,3303,94,Grade A,5,Exporter,37,High,119,101569
R08076,11-09-2026,Brinjal,Premium,Chennai Market,Trichy,2485,Medium,High,Sunny,No,3107,115,Grade C,6,Supermarket,28,Medium,101,90127
R08077,03-07-2026,Potato,Hybrid,Madurai Market,Coimbatore,3045,Low,Low,Rainy,No,4058,67,Grade A,14,Wholesaler,13,High,106,77466
R08078,30-01-2026,Beetroot,Local,Erode Market,Erode,678,Medium,Medium,Cloudy,Yes,3015,57,Grade B,8,Supermarket,18,Medium,90,70985
R08079,11-12-2026,Beetroot,Local,Madurai Market,Namakkal,1681,Low,Medium,Sunny,Yes,1307,87,Grade A,7,Supermarket,36,Low,97,97400
R08080,07-12-2025,Tomato,Premium,Chennai Market,Tiruppur,4644,Low,Medium,Rainy,Yes,1402,146,Grade A,1,Exporter,1,Medium,104,120692
R08081,09-07-2025,Tomato,Premium,Coimbatore Market,Coimbatore,3852,High,Low,Cloudy,Yes,854,176,Grade C,0,Supermarket,36,Low,105,134142
R08082,13-01-2025,Radish,Local,Dindigul Market,Chennai,1400,Low,Low,Sunny,Yes,3084,160,Grade A,2,Supermarket,25,Medium,116,83874
R08083,13-01-2026,Chilli,Local,Tiruppur Market,Tiruppur,1399,High,High,Cloudy,No,345,61,Grade A,7,Wholesaler,36,Low,110,89232
R08084,09-08-2025,Cucumber,Premium,Salem Market,Trichy,253,High,High,Cloudy,Yes,2279,66,Grade A,12,Supermarket,37,Low,97,114540
R08085,28-12-2026,Brinjal,Hybrid,Coimbatore Market,Trichy,3206,Low,Medium,Sunny,No,4746,112,Grade B,15,Exporter,16,Medium,98,102739
R08086,13-01-2026,Potato,Premium,Coimbatore Market,Karur,2679,Medium,Medium,Sunny,Yes,2757,119,Grade B,15,Retailer,14,High,111,102681
R08087,12-04-2025,Cabbage,Premium,Coimbatore Market,Namakkal,3241,High,Low,Rainy,No,3276,68,Grade B,14,Exporter,10,Medium,117,108664
R08088,21-06-2025,Potato,Premium,Salem Market,Tiruppur,2261,High,High,Cloudy,Yes,254,236,Grade C,11,Retailer,25,Medium,94,74333
R08089,26-10-2026,Tomato,Premium,Coimbatore Market,Erode,778,High,Low,Sunny,Yes,3952,79,Grade A,5,Supermarket,33,Low,118,119854
R08090,02-01-2025,Potato,Premium,Erode Market,Coimbatore,4412,Medium,High,Cloudy,Yes,2527,72,Grade C,11,Supermarket,40,High,103,98330
